# Wavelength   Rlam
7369.89022 1.96349
7373.17528 1.96207
7376.46180 1.96065
7379.74978 1.95923
7383.03923 1.95781
7386.33015 1.95638
7389.62253 1.95497
7392.91639 1.95355
7396.21170 1.95213
7399.50849 1.95071
7402.80675 1.94929
7406.10648 1.94788
7409.40768 1.94646
7412.71035 1.94505
7416.01449 1.94364
7419.32010 1.94222
7422.62719 1.94081
7425.93575 1.93940
7429.24579 1.93799
7432.55730 1.93658
7435.87029 1.93517
7439.18476 1.93376
7442.50070 1.93235
7445.81812 1.93095
7449.13702 1.92954
7452.45740 1.92813
7455.77926 1.92673
7459.10260 1.92532
7462.42742 1.92392
7465.75372 1.92252
7469.08151 1.92112
7472.41078 1.91972
7475.74153 1.91831
7479.07377 1.91692
7482.40749 1.91552
7485.74270 1.91412
7489.07940 1.91272
7492.41758 1.91132
7495.75725 1.90993
7499.09841 1.90853
7502.44106 1.90714
7505.78520 1.90574
7509.13083 1.90435
7512.47795 1.90296
7515.82656 1.90157
7519.17667 1.90018
7522.52827 1.89879
7525.88136 1.89740
7529.23595 1.89601
7532.59203 1.89462
7535.94961 1.89323
7539.30868 1.89185
7542.66925 1.89046
7546.03132 1.88908
7549.39489 1.88769
7552.75996 1.88631
7556.12653 1.88493
7559.49460 1.88355
7562.86417 1.88217
7566.23524 1.88079
7569.60781 1.87941
7572.98189 1.87803
7576.35747 1.87665
7579.73456 1.87527
7583.11315 1.87390
7586.49325 1.87252
7589.87485 1.87114
7593.25796 1.86977
7596.64258 1.86840
7600.02871 1.86702
7603.41635 1.86565
7606.80550 1.86428
7610.19615 1.86291
7613.58832 1.86154
7616.98200 1.86017
7620.37720 1.85880
7623.77391 1.85744
7627.17213 1.85607
7630.57186 1.85470
7633.97312 1.85334
7637.37588 1.85197
7640.78017 1.85061
7644.18597 1.84925
7647.59329 1.84788
7651.00213 1.84652
7654.41249 1.84516
7657.82437 1.84380
7661.23777 1.84244
7664.65269 1.84108
7668.06913 1.83973
7671.48710 1.83837
7674.90659 1.83701
7678.32760 1.83566
7681.75014 1.83430
7685.17420 1.83295
7688.59979 1.83160
7692.02691 1.83024
7695.45555 1.82889
7698.88573 1.82754
7702.31743 1.82619
7705.75066 1.82484
7709.18542 1.82349
7712.62172 1.82215
7716.05954 1.82080
7719.49890 1.81945
7722.93979 1.81811
7726.38221 1.81676
7729.82617 1.81542
7733.27166 1.81407
7736.71869 1.81273
7740.16726 1.81139
7743.61736 1.81005
7747.06900 1.80871
7750.52218 1.80737
7753.97690 1.80603
7757.43316 1.80469
7760.89096 1.80336
7764.35030 1.80202
7767.81118 1.80068
7771.27360 1.79935
7774.73757 1.79801
7778.20309 1.79668
7781.67014 1.79535
7785.13874 1.79402
7788.60889 1.79269
7792.08059 1.79136
7795.55383 1.79003
7799.02862 1.78870
7802.50496 1.78737
7805.98285 1.78604
7809.46229 1.78472
7812.94328 1.78339
7816.42582 1.78206
7819.90992 1.78074
7823.39557 1.77942
7826.88277 1.77809
7830.37152 1.77677
7833.86183 1.77545
7837.35370 1.77413
7840.84712 1.77281
7844.34210 1.77149
7847.83864 1.77017
7851.33674 1.76886
7854.83639 1.76754
7858.33761 1.76623
7861.84038 1.76491
7865.34472 1.76360
7868.85062 1.76228
7872.35808 1.76097
7875.86711 1.75966
7879.37770 1.75835
7882.88985 1.75704
7886.40357 1.75573
7889.91886 1.75442
7893.43571 1.75311
7896.95413 1.75180
7900.47412 1.75050
7903.99568 1.74919
7907.51881 1.74789
7911.04351 1.74658
7914.56977 1.74528
7918.09762 1.74398
7921.62703 1.74267
7925.15802 1.74137
7928.69058 1.74007
7932.22471 1.73877
7935.76042 1.73747
7939.29771 1.73618
7942.83657 1.73488
7946.37701 1.73358
7949.91903 1.73229
7953.46263 1.73099
7957.00781 1.72970
7960.55456 1.72840
7964.10290 1.72711
7967.65282 1.72582
7971.20432 1.72453
7974.75741 1.72324
7978.31208 1.72195
7981.86833 1.72066
7985.42617 1.71937
7988.98560 1.71808
7992.54661 1.71680
7996.10921 1.71551
7999.67339 1.71423
8003.23917 1.71294
8006.80653 1.71166
8010.37549 1.71038
8013.94603 1.70909
8017.51817 1.70781
8021.09190 1.70653
8024.66722 1.70525
8028.24414 1.70397
8031.82265 1.70270
8035.40275 1.70142
8038.98445 1.70014
8042.56775 1.69887
8046.15265 1.69759
8049.73914 1.69632
8053.32723 1.69504
8056.91692 1.69377
8060.50821 1.69250
8064.10110 1.69123
8067.69560 1.68996
8071.29169 1.68869
8074.88939 1.68742
8078.48869 1.68615
8082.08960 1.68489
8085.69211 1.68362
8089.29623 1.68235
8092.90195 1.68109
8096.50928 1.67982
8100.11822 1.67856
8103.72877 1.67730
8107.34093 1.67604
8110.95469 1.67478
8114.57007 1.67352
8118.18706 1.67226
8121.80566 1.67100
8125.42588 1.66974
8129.04770 1.66848
8132.67115 1.66723
8136.29620 1.66597
8139.92288 1.66472
8143.55117 1.66346
8147.18107 1.66221
8150.81260 1.66096
8154.44574 1.65970
8158.08051 1.65845
8161.71689 1.65720
8165.35489 1.65595
8168.99452 1.65471
8172.63577 1.65346
8176.27864 1.65221
8179.92314 1.65096
8183.56926 1.64972
8187.21700 1.64847
8190.86637 1.64723
8194.51737 1.64599
8198.16999 1.64474
8201.82425 1.64350
8205.48013 1.64226
8209.13764 1.64102
8212.79678 1.63978
8216.45755 1.63854
8220.11996 1.63731
8223.78400 1.63607
8227.44967 1.63483
8231.11697 1.63360
8234.78591 1.63236
8238.45648 1.63113
8242.12869 1.62990
8245.80254 1.62866
8249.47803 1.62743
8253.15515 1.62620
8256.83391 1.62497
8260.51431 1.62374
8264.19636 1.62251
8267.88004 1.62129
8271.56537 1.62006
8275.25233 1.61883
8278.94095 1.61761
8282.63120 1.61638
8286.32310 1.61516
8290.01665 1.61394
8293.71184 1.61272
8297.40868 1.61149
8301.10717 1.61027
8304.80731 1.60905
8308.50909 1.60783
8312.21253 1.60662
8315.91761 1.60540
8319.62435 1.60418
8323.33274 1.60297
8327.04278 1.60175
8330.75448 1.60054
8334.46783 1.59932
8338.18284 1.59811
8341.89950 1.59690
8345.61782 1.59569
8349.33780 1.59448
8353.05943 1.59327
8356.78272 1.59206
8360.50768 1.59085
8364.23429 1.58964
8367.96257 1.58843
8371.69250 1.58723
8375.42410 1.58602
8379.15736 1.58482
8382.89229 1.58362
8386.62888 1.58241
8390.36714 1.58121
8394.10706 1.58001
8397.84865 1.57881
8401.59191 1.57761
8405.33684 1.57641
8409.08343 1.57521
8412.83170 1.57402
8416.58163 1.57282
8420.33324 1.57162
8424.08652 1.57043
8427.84147 1.56923
8431.59810 1.56804
8435.35640 1.56685
8439.11638 1.56566
8442.87803 1.56446
8446.64136 1.56327
8450.40637 1.56208
8454.17305 1.56090
8457.94142 1.55971
8461.71146 1.55852
8465.48318 1.55733
8469.25659 1.55615
8473.03168 1.55496
8476.80845 1.55378
8480.58690 1.55260
8484.36704 1.55141
8488.14886 1.55023
8491.93237 1.54905
8495.71756 1.54787
8499.50445 1.54669
8503.29301 1.54551
8507.08327 1.54433
8510.87522 1.54316
8514.66886 1.54198
8518.46419 1.54080
8522.26121 1.53963
8526.05992 1.53846
8529.86033 1.53728
8533.66243 1.53611
8537.46623 1.53494
8541.27172 1.53377
8545.07891 1.53260
8548.88779 1.53143
8552.69837 1.53026
8556.51065 1.52909
8560.32463 1.52792
8564.14031 1.52676
8567.95769 1.52559
8571.77677 1.52443
8575.59756 1.52326
8579.42005 1.52210
8583.24424 1.52094
8587.07013 1.51977
8590.89774 1.51861
8594.72704 1.51745
8598.55806 1.51629
8602.39078 1.51514
8606.22521 1.51398
8610.06135 1.51282
8613.89920 1.51166
8617.73876 1.51051
8621.58003 1.50935
8625.42302 1.50820
8629.26771 1.50705
8633.11412 1.50589
8636.96225 1.50474
8640.81209 1.50359
8644.66365 1.50244
8648.51692 1.50129
8652.37191 1.50014
8656.22862 1.49900
8660.08705 1.49785
8663.94719 1.49670
8667.80906 1.49556
8671.67265 1.49441
8675.53797 1.49327
8679.40500 1.49213
8683.27376 1.49098
8687.14424 1.48984
8691.01645 1.48870
8694.89039 1.48756
8698.76605 1.48642
8702.64344 1.48528
8706.52255 1.48414
8710.40340 1.48301
8714.28597 1.48187
8718.17028 1.48074
8722.05632 1.47960
8725.94409 1.47847
8729.83359 1.47733
8733.72483 1.47620
8737.61780 1.47507
8741.51251 1.47394
8745.40895 1.47281
8749.30713 1.47168
8753.20705 1.47055
8757.10870 1.46942
8761.01210 1.46830
8764.91723 1.46717
8768.82411 1.46604
8772.73272 1.46492
8776.64308 1.46380
8780.55518 1.46267
8784.46903 1.46155
8788.38462 1.46043
8792.30195 1.45931
8796.22104 1.45819
8800.14186 1.45707
8804.06444 1.45595
8807.98876 1.45483
8811.91484 1.45372
8815.84266 1.45260
8819.77224 1.45148
8823.70356 1.45037
8827.63664 1.44926
8831.57147 1.44814
8835.50806 1.44703
8839.44640 1.44592
8843.38649 1.44481
8847.32835 1.44370
8851.27195 1.44259
8855.21732 1.44148
8859.16445 1.44037
8863.11333 1.43926
8867.06398 1.43816
8871.01638 1.43705
8874.97055 1.43595
8878.92648 1.43484
8882.88417 1.43374
8886.84363 1.43264
8890.80485 1.43154
8894.76784 1.43044
8898.73260 1.42934
8902.69912 1.42824
8906.66741 1.42714
8910.63747 1.42604
8914.60930 1.42494
8918.58289 1.42385
8922.55826 1.42275
8926.53541 1.42166
8930.51432 1.42056
8934.49501 1.41947
8938.47747 1.41838
8942.46171 1.41728
8946.44772 1.41619
8950.43551 1.41510
8954.42508 1.41401
8958.41643 1.41292
8962.40955 1.41184
8966.40446 1.41075
8970.40115 1.40966
8974.39961 1.40858
8978.39986 1.40749
8982.40190 1.40641
8986.40571 1.40533
8990.41131 1.40424
8994.41870 1.40316
8998.42787 1.40208
9002.43883 1.40100
9006.45158 1.39992
9010.46612 1.39884
9014.48244 1.39776
9018.50056 1.39669
9022.52047 1.39561
9026.54217 1.39453
9030.56566 1.39346
9034.59094 1.39238
9038.61802 1.39131
9042.64690 1.39024
9046.67757 1.38917
9050.71003 1.38810
9054.74430 1.38702
9058.78036 1.38596
9062.81822 1.38489
9066.85788 1.38382
9070.89935 1.38275
9074.94261 1.38168
9078.98768 1.38062
9083.03454 1.37955
9087.08322 1.37849
9091.13369 1.37743
9095.18598 1.37636
9099.24007 1.37530
9103.29596 1.37424
9107.35367 1.37318
9111.41318 1.37212
9115.47450 1.37106
9119.53763 1.37000
9123.60258 1.36894
9127.66933 1.36789
9131.73790 1.36683
9135.80828 1.36578
9139.88048 1.36472
9143.95449 1.36367
9148.03032 1.36261
9152.10796 1.36156
9156.18742 1.36051
9160.26870 1.35946
9164.35180 1.35841
9168.43672 1.35736
9172.52346 1.35631
9176.61202 1.35526
9180.70241 1.35422
9184.79461 1.35317
9188.88864 1.35213
9192.98450 1.35108
9197.08218 1.35004
9201.18169 1.34899
9205.28303 1.34795
9209.38619 1.34691
9213.49118 1.34587
9217.59800 1.34483
9221.70666 1.34379
9225.81714 1.34275
9229.92946 1.34171
9234.04361 1.34068
9238.15959 1.33964
9242.27741 1.33860
9246.39706 1.33757
9250.51855 1.33653
9254.64188 1.33550
9258.76705 1.33447
9262.89405 1.33344
9267.02289 1.33240
9271.15358 1.33137
9275.28610 1.33034
9279.42047 1.32932
9283.55668 1.32829
9287.69473 1.32726
9291.83463 1.32623
9295.97637 1.32521
9300.11996 1.32418
9304.26540 1.32316
9308.41268 1.32213
9312.56181 1.32111
9316.71280 1.32009
9320.86563 1.31907
9325.02031 1.31805
9329.17685 1.31703
9333.33524 1.31601
9337.49548 1.31499
9341.65757 1.31397
9345.82153 1.31295
9349.98733 1.31194
9354.15500 1.31092
9358.32452 1.30991
9362.49590 1.30889
9366.66914 1.30788
9370.84424 1.30687
9375.02120 1.30586
9379.20002 1.30485
9383.38071 1.30384
9387.56326 1.30283
9391.74767 1.30182
9395.93395 1.30081
9400.12209 1.29980
9404.31211 1.29880
9408.50398 1.29779
9412.69773 1.29678
9416.89335 1.29578
9421.09084 1.29478
9425.29019 1.29377
9429.49142 1.29277
9433.69453 1.29177
9437.89950 1.29077
9442.10635 1.28977
9446.31508 1.28877
9450.52568 1.28777
9454.73816 1.28677
9458.95251 1.28578
9463.16875 1.28478
9467.38686 1.28379
9471.60685 1.28279
9475.82873 1.28180
9480.05249 1.28080
9484.27813 1.27981
9488.50565 1.27882
9492.73506 1.27783
9496.96635 1.27684
9501.19953 1.27585
9505.43459 1.27486
9509.67155 1.27387
9513.91039 1.27289
9518.15112 1.27190
9522.39374 1.27091
9526.63825 1.26993
9530.88466 1.26894
9535.13296 1.26796
9539.38315 1.26698
9543.63523 1.26600
9547.88921 1.26501
9552.14509 1.26403
9556.40286 1.26305
9560.66254 1.26207
9564.92411 1.26110
9569.18758 1.26012
9573.45295 1.25914
9577.72022 1.25816
9581.98939 1.25719
9586.26047 1.25621
9590.53345 1.25524
9594.80834 1.25427
9599.08513 1.25329
9603.36382 1.25232
9607.64443 1.25135
9611.92694 1.25038
9616.21136 1.24941
9620.49769 1.24844
9624.78593 1.24747
9629.07609 1.24651
9633.36815 1.24554
9637.66213 1.24457
9641.95802 1.24361
9646.25583 1.24264
9650.55555 1.24168
9654.85719 1.24072
9659.16075 1.23975
9663.46623 1.23879
9667.77362 1.23783
9672.08293 1.23687
9676.39417 1.23591
9680.70733 1.23495
9685.02241 1.23400
9689.33941 1.23304
9693.65834 1.23208
9697.97919 1.23113
9702.30197 1.23017
9706.62667 1.22922
9710.95330 1.22826
9715.28186 1.22731
9719.61236 1.22636
9723.94478 1.22541
9728.27913 1.22446
9732.61541 1.22351
9736.95363 1.22256
9741.29378 1.22161
9745.63587 1.22066
9749.97989 1.21971
9754.32584 1.21877
9758.67374 1.21782
9763.02357 1.21688
9767.37534 1.21593
9771.72905 1.21499
9776.08470 1.21405
9780.44230 1.21310
9784.80183 1.21216
9789.16331 1.21122
9793.52673 1.21028
9797.89210 1.20934
9802.25941 1.20841
9806.62867 1.20747
9810.99988 1.20653
9815.37304 1.20559
9819.74814 1.20466
9824.12520 1.20372
9828.50420 1.20279
9832.88516 1.20186
9837.26807 1.20092
9841.65294 1.19999
9846.03976 1.19906
9850.42853 1.19813
9854.81926 1.19720
9859.21195 1.19627
9863.60660 1.19534
9868.00320 1.19442
9872.40177 1.19349
9876.80229 1.19256
9881.20478 1.19164
9885.60923 1.19071
9890.01564 1.18979
9894.42402 1.18886
9898.83436 1.18794
9903.24667 1.18702
9907.66094 1.18610
9912.07718 1.18518
9916.49539 1.18426
9920.91557 1.18334
9925.33772 1.18242
9929.76184 1.18150
9934.18793 1.18059
9938.61600 1.17967
9943.04604 1.17876
9947.47805 1.17784
9951.91204 1.17693
9956.34801 1.17601
9960.78595 1.17510
9965.22588 1.17419
9969.66778 1.17328
9974.11166 1.17237
9978.55752 1.17146
9983.00536 1.17055
9987.45519 1.16964
9991.90700 1.16873
9996.36079 1.16783
10000.81657 1.16692
10005.27433 1.16601
10009.73409 1.16511
10014.19583 1.16420
10018.65955 1.16330
10023.12527 1.16240
10027.59298 1.16150
10032.06268 1.16060
10036.53437 1.15969
10041.00806 1.15880
10045.48374 1.15790
10049.96141 1.15700
10054.44109 1.15610
10058.92275 1.15520
10063.40642 1.15431
10067.89208 1.15341
10072.37975 1.15252
10076.86941 1.15162
10081.36107 1.15073
10085.85474 1.14984
10090.35041 1.14894
10094.84808 1.14805
10099.34776 1.14716
10103.84945 1.14627
10108.35314 1.14538
10112.85884 1.14449
10117.36654 1.14361
10121.87626 1.14272
10126.38798 1.14183
10130.90172 1.14095
10135.41747 1.14006
10139.93523 1.13918
10144.45501 1.13829
10148.97680 1.13741
10153.50060 1.13653
10158.02643 1.13565
10162.55427 1.13477
10167.08412 1.13389
10171.61600 1.13301
10176.14990 1.13213
10180.68582 1.13125
10185.22376 1.13037
10189.76372 1.12950
10194.30571 1.12862
10198.84972 1.12774
10203.39575 1.12687
10207.94381 1.12600
10212.49390 1.12512
10217.04602 1.12425
10221.60017 1.12338
10226.15635 1.12251
10230.71455 1.12164
10235.27479 1.12077
10239.83707 1.11990
10244.40137 1.11903
10248.96771 1.11816
10253.53609 1.11730
10258.10650 1.11643
10262.67895 1.11556
10267.25344 1.11470
10271.82996 1.11383
10276.40853 1.11297
10280.98914 1.11211
10285.57179 1.11125
10290.15648 1.11038
10294.74321 1.10952
10299.33199 1.10866
10303.92282 1.10780
10308.51569 1.10695
10313.11061 1.10609
10317.70758 1.10523
10322.30659 1.10437
10326.90766 1.10352
10331.51078 1.10266
10336.11594 1.10181
10340.72317 1.10096
10345.33244 1.10010
10349.94377 1.09925
10354.55715 1.09840
10359.17260 1.09755
10363.79009 1.09670
10368.40965 1.09585
10373.03127 1.09500
10377.65494 1.09415
10382.28068 1.09330
10386.90848 1.09246
10391.53834 1.09161
10396.17027 1.09076
10400.80426 1.08992
10405.44031 1.08907
10410.07843 1.08823
10414.71862 1.08739
10419.36088 1.08655
10424.00521 1.08570
10428.65160 1.08486
10433.30007 1.08402
10437.95061 1.08318
10442.60323 1.08235
10447.25791 1.08151
10451.91467 1.08067
10456.57351 1.07983
10461.23443 1.07900
10465.89742 1.07816
10470.56249 1.07733
10475.22964 1.07649
10479.89887 1.07566
10484.57018 1.07483
10489.24357 1.07400
10493.91905 1.07316
10498.59661 1.07233
10503.27625 1.07150
10507.95798 1.07067
10512.64180 1.06985
10517.32771 1.06902
10522.01570 1.06819
10526.70579 1.06736
10531.39796 1.06654
10536.09223 1.06571
10540.78859 1.06489
10545.48704 1.06407
10550.18759 1.06324
10554.89023 1.06242
10559.59497 1.06160
10564.30180 1.06078
10569.01073 1.05996
10573.72176 1.05914
10578.43490 1.05832
10583.15013 1.05750
10587.86746 1.05668
10592.58690 1.05586
10597.30844 1.05505
10602.03209 1.05423
10606.75784 1.05342
10611.48569 1.05260
10616.21566 1.05179
10620.94773 1.05098
10625.68191 1.05016
10630.41821 1.04935
10635.15661 1.04854
10639.89713 1.04773
10644.63975 1.04692
10649.38450 1.04611
10654.13136 1.04530
10658.88033 1.04450
10663.63142 1.04369
10668.38463 1.04288
10673.13995 1.04208
10677.89740 1.04127
10682.65697 1.04047
10687.41866 1.03966
10692.18247 1.03886
10696.94840 1.03806
10701.71646 1.03726
10706.48664 1.03646
10711.25895 1.03566
10716.03339 1.03486
10720.80996 1.03406
10725.58865 1.03326
10730.36948 1.03246
10735.15243 1.03166
10739.93752 1.03087
10744.72474 1.03007
10749.51410 1.02928
10754.30559 1.02848
10759.09921 1.02769
10763.89497 1.02690
10768.69287 1.02610
10773.49291 1.02531
10778.29509 1.02452
10783.09941 1.02373
10787.90587 1.02294
10792.71447 1.02215
10797.52521 1.02136
10802.33810 1.02057
10807.15314 1.01979
10811.97032 1.01900
10816.78965 1.01822
10821.61113 1.01743
10826.43475 1.01665
10831.26053 1.01586
10836.08846 1.01508
10840.91853 1.01430
10845.75077 1.01351
10850.58515 1.01273
10855.42169 1.01195
10860.26039 1.01117
10865.10124 1.01039
10869.94426 1.00961
10874.78943 1.00884
10879.63675 1.00806
10884.48625 1.00728
10889.33790 1.00651
10894.19171 1.00573
10899.04769 1.00496
10903.90583 1.00418
10908.76614 1.00341
10913.62861 1.00264
10918.49326 1.00186
10923.36007 1.00109
10928.22905 1.00032
10933.10020 0.99955
10937.97352 0.99878
10942.84901 0.99801
10947.72668 0.99725
10952.60652 0.99648
10957.48853 0.99571
10962.37273 0.99494
10967.25909 0.99418
10972.14764 0.99341
10977.03837 0.99265
10981.93127 0.99189
10986.82636 0.99112
10991.72363 0.99036
10996.62308 0.98960
11001.52472 0.98884
11006.42854 0.98808
11011.33454 0.98732
11016.24274 0.98656
11021.15312 0.98580
11026.06569 0.98504
11030.98045 0.98429
11035.89740 0.98353
11040.81654 0.98277
11045.73788 0.98202
11050.66140 0.98126
11055.58713 0.98051
11060.51505 0.97976
11065.44516 0.97900
11070.37747 0.97825
11075.31198 0.97750
11080.24869 0.97675
11085.18761 0.97600
11090.12872 0.97525
11095.07203 0.97450
11100.01755 0.97375
11104.96527 0.97300
11109.91520 0.97226
11114.86734 0.97151
11119.82168 0.97076
11124.77823 0.97002
11129.73699 0.96928
11134.69796 0.96853
11139.66114 0.96779
11144.62653 0.96705
11149.59414 0.96630
11154.56396 0.96556
11159.53600 0.96482
11164.51025 0.96408
11169.48672 0.96334
11174.46541 0.96260
11179.44632 0.96187
11184.42944 0.96113
11189.41479 0.96039
11194.40236 0.95966
11199.39216 0.95892
11204.38418 0.95819
11209.37842 0.95745
11214.37489 0.95672
11219.37358 0.95598
11224.37451 0.95525
11229.37766 0.95452
11234.38305 0.95379
11239.39066 0.95306
11244.40051 0.95233
11249.41259 0.95160
11254.42690 0.95087
11259.44345 0.95014
11264.46224 0.94942
11269.48326 0.94869
11274.50652 0.94796
11279.53202 0.94724
11284.55976 0.94651
11289.58974 0.94579
11294.62196 0.94507
11299.65643 0.94434
11304.69314 0.94362
11309.73209 0.94290
11314.77330 0.94218
11319.81674 0.94146
11324.86244 0.94074
11329.91039 0.94002
11334.96058 0.93930
11340.01303 0.93858
11345.06773 0.93786
11350.12468 0.93715
11355.18388 0.93643
11360.24534 0.93572
11365.30906 0.93500
11370.37503 0.93429
11375.44327 0.93357
11380.51376 0.93286
11385.58651 0.93215
11390.66152 0.93144
11395.73880 0.93072
11400.81833 0.93001
11405.90014 0.92930
11410.98420 0.92860
11416.07054 0.92789
11421.15914 0.92718
11426.25000 0.92647
11431.34314 0.92576
11436.43855 0.92506
11441.53623 0.92435
11446.63618 0.92365
11451.73841 0.92294
11456.84290 0.92224
11461.94968 0.92154
11467.05873 0.92083
11472.17006 0.92013
11477.28366 0.91943
11482.39955 0.91873
11487.51771 0.91803
11492.63816 0.91733
11497.76089 0.91663
11502.88590 0.91593
11508.01320 0.91524
11513.14278 0.91454
11518.27465 0.91384
11523.40881 0.91315
11528.54526 0.91245
11533.68399 0.91176
11538.82502 0.91106
11543.96833 0.91037
11549.11394 0.90968
11554.26185 0.90899
11559.41204 0.90829
11564.56454 0.90760
11569.71933 0.90691
11574.87642 0.90622
11580.03580 0.90553
11585.19749 0.90485
11590.36147 0.90416
11595.52776 0.90347
11600.69636 0.90278
11605.86725 0.90210
11611.04045 0.90141
11616.21596 0.90073
11621.39377 0.90004
11626.57389 0.89936
11631.75632 0.89868
11636.94106 0.89799
11642.12811 0.89731
11647.31748 0.89663
11652.50915 0.89595
11657.70314 0.89527
11662.89945 0.89459
11668.09807 0.89391
11673.29901 0.89324
11678.50227 0.89256
11683.70784 0.89188
11688.91574 0.89120
11694.12596 0.89053
11699.33850 0.88985
11704.55336 0.88918
11709.77055 0.88850
11714.99007 0.88783
11720.21191 0.88716
11725.43608 0.88649
11730.66257 0.88581
11735.89140 0.88514
11741.12256 0.88447
11746.35605 0.88380
11751.59187 0.88313
11756.83002 0.88247
11762.07052 0.88180
11767.31334 0.88113
11772.55850 0.88046
11777.80601 0.87980
11783.05585 0.87913
11788.30803 0.87847
11793.56255 0.87780
11798.81941 0.87714
11804.07862 0.87648
11809.34017 0.87581
11814.60407 0.87515
11819.87031 0.87449
11825.13890 0.87383
11830.40984 0.87317
11835.68313 0.87251
11840.95876 0.87185
11846.23675 0.87119
11851.51710 0.87053
11856.79979 0.86988
11862.08484 0.86922
11867.37225 0.86856
11872.66202 0.86791
11877.95414 0.86725
11883.24862 0.86660
11888.54546 0.86594
11893.84466 0.86529
11899.14622 0.86464
11904.45015 0.86399
